Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
140.248.74.117,42752,167.235.145.223,443,627,4974287,1152,521,42542,106,4931745,6.03001,76.81277,4430,513638
140.248.74.117,49944,167.235.145.223,443,212,1262855,3651,171,13485,41,1249370,82.842949,0.056019,1925775,178420892
140.248.74.123,9106,167.235.145.223,443,951,7299762,3453,808,63268,143,7236494,72.180617,9.115089,55528,6351221
140.248.74.125,32018,167.235.145.223,443,573,4796556,796,491,39907,82,4756649,1.885438,70.17717,4549,542244
140.248.74.127,38062,167.235.145.223,443,2,120,3525,1,66,1,54,76.536091,2.80E-05,,
140.248.74.132,51646,167.235.145.223,443,191,1318732,3271,150,12003,41,1306729,64.621951,0.054477,1762652,191894414
140.248.75.21,58798,167.235.145.223,443,272,7206984,2494,136,16072,136,7190912,28.637581,20.046749,6413,2869657
140.248.75.22,12582,167.235.145.223,443,2,120,3485,1,66,1,54,73.632855,9.00E-06,,
140.248.75.29,39840,167.235.145.223,443,3,255,2120,2,201,1,54,22.560789,7.30E-05,,
140.248.75.29,61130,167.235.145.223,443,289,7393617,2121,146,17457,143,7376160,22.560886,19.990477,6986,2951869
140.248.75.31,54802,167.235.145.223,443,2,120,2106,1,66,1,54,22.092281,2.00E-05,,
140.248.75.52,3198,167.235.145.223,443,73,996281,2673,38,4091,35,992190,34.565715,0.056865,575538,139585333
140.248.75.53,7038,167.235.145.223,443,2,120,1864,1,66,1,54,17.862706,1.90E-05,,
140.248.75.61,47010,167.235.145.223,443,2,120,3337,1,66,1,54,66.709547,1.20E-05,,
140.248.75.63,14672,167.235.145.223,443,2,120,2912,1,66,1,54,46.595288,2.10E-05,,
140.248.75.65,65330,167.235.145.223,443,73,1141142,3656,36,3815,37,1137327,82.998665,0.05442,560823,167192502
140.248.75.69,23940,167.235.145.223,443,2,120,2599,1,66,1,54,30.823623,1.10E-05,,
140.248.75.70,36122,167.235.145.223,443,2,120,985,1,66,1,54,3.841718,1.80E-05,,
140.248.75.71,16386,167.235.145.223,443,2,120,2240,1,66,1,54,24.205824,1.20E-05,,
140.248.75.73,57568,167.235.145.223,443,2,120,988,1,66,1,54,3.90564,3.80E-05,,
140.248.75.74,37058,167.235.145.223,443,162,3683167,3540,81,10240,81,3672927,77.102337,4.36695,18759,6728589
140.248.75.80,31056,167.235.145.223,443,82,1244635,2133,42,4355,40,1240280,22.741404,60.028417,580,165292
140.248.75.82,31650,167.235.145.223,443,42,31104,1016,28,17566,14,13538,4.471387,77.987227,1801,1388
140.248.75.87,3872,167.235.145.223,443,2,120,1212,1,66,1,54,7.060506,1.90E-05,,
140.248.75.92,39630,167.235.145.223,443,277,6957344,2684,144,16664,133,6940680,34.838682,19.798378,6733,2804544
140.248.75.93,36458,167.235.145.223,443,221,5420251,3196,116,13707,105,5406544,59.502192,16.44481,6668,2630152
140.248.75.98,46492,167.235.145.223,443,2,120,2653,1,66,1,54,33.590936,1.80E-05,,
140.248.75.103,5838,167.235.145.223,443,2,120,2067,1,66,1,54,21.020266,1.40E-05,,
140.248.75.104,23330,167.235.145.223,443,265,6815607,2913,132,17013,133,6798594,46.596026,25.947856,5245,2096078
140.248.75.110,40226,167.235.145.223,443,121,2602168,3405,61,6718,60,2595450,70.730823,11.859764,4531,1750759
140.248.75.110,62886,167.235.145.223,443,3,255,3404,2,201,1,54,70.730728,1.90E-05,,
140.248.75.116,48870,167.235.145.223,443,78,1283613,3529,39,4157,39,1279456,76.596487,0.055737,596659,183641889
140.248.75.116,57896,167.235.145.223,443,3,255,3528,2,201,1,54,76.596294,3.60E-05,,
140.248.83.24,40954,167.235.145.223,443,229,2536833,518,109,9822,120,2527011,0.957726,69.154791,1136,292330
140.248.83.24,58228,167.235.145.223,443,3,255,517,2,201,1,54,0.957622,6.90E-05,,
140.248.83.25,32246,167.235.145.223,443,3,255,3079,2,201,1,54,53.768302,1.00E-05,,
140.248.83.25,55236,167.235.145.223,443,196,1403132,3080,92,7607,104,1395525,53.768395,0.233699,260403,47771706
140.248.83.26,39676,167.235.145.223,443,204,1246522,2325,101,8169,103,1238353,25.570015,0.225171,290232,43996891
140.248.83.27,10562,167.235.145.223,443,198,1173690,2671,98,8003,100,1165687,34.366203,0.233004,274776,40022900
140.248.83.28,55342,167.235.145.223,443,155,1225203,2827,64,5759,91,1219444,41.604096,0.209434,219983,46580555
140.248.83.42,2470,167.235.145.223,443,63,45632,485,42,25389,21,20243,0.866169,82.115106,2473,1972
140.248.83.45,21316,167.235.145.223,443,9,5303,3659,5,606,4,4697,83.056104,0.049006,98926,766763
140.248.83.45,35436,167.235.145.223,443,3,255,3658,2,201,1,54,83.055889,7.20E-05,,
140.248.83.47,54876,167.235.145.223,443,180,1374866,2991,85,7145,95,1367721,49.619117,0.194756,293495,56181930
140.248.83.48,22092,167.235.145.223,443,194,1309338,3323,97,7937,97,1301401,65.945008,0.200051,317399,52042769
140.248.83.48,58060,167.235.145.223,443,3,255,3322,2,201,1,54,65.945008,1.40E-05,,
140.248.83.51,13460,167.235.145.223,443,3,255,1064,2,201,1,54,5.031438,2.80E-05,,
140.248.83.51,53516,167.235.145.223,443,189,1248641,1065,95,7805,94,1240836,5.031534,60.090254,1039,165196
140.248.83.57,51378,167.235.145.223,443,183,1097155,3169,87,7277,96,1089878,58.718157,0.22741,255995,38340547
140.248.83.63,32756,167.235.145.223,443,211,1464489,3408,104,8399,107,1456090,70.888207,0.228088,294588,51071165
140.248.83.66,40712,167.235.145.223,443,183,1453617,2557,87,7277,96,1446340,29.427674,0.195037,298486,59325768
140.248.83.69,45138,167.235.145.223,443,193,1273107,1822,89,7409,104,1265698,17.210639,60.097721,986,168485
140.248.83.72,26684,167.235.145.223,443,198,1240142,3569,95,7805,103,1232337,78.127128,0.233574,267324,42208019
140.248.83.72,44520,167.235.145.223,443,3,255,3568,2,201,1,54,78.127035,1.80E-05,,
141.101.76.7,13870,167.235.145.223,443,200,2083954,3167,99,8053,101,2075901,58.698025,0.113876,565738,145835891
141.101.76.11,46816,167.235.145.223,443,132,2353032,636,75,22295,57,2330737,1.26727,78.102266,2283,238736
141.101.76.11,64926,167.235.145.223,443,66,40875,659,44,20494,22,20381,1.357443,79.70745,2056,2045
141.101.76.12,47820,167.235.145.223,443,51,31558,703,34,15814,17,15744,1.518943,78.09934,1619,1612
141.101.76.27,12528,167.235.145.223,443,149,1312150,3512,73,6302,76,1305848,75.830745,0.103525,486993,100910736
141.101.76.42,51400,167.235.145.223,443,209,2316570,3642,101,8185,108,2308385,82.528618,0.117474,557399,157201423
141.101.76.48,61598,167.235.145.223,443,37,1188158,696,14,1732,23,1186426,1.490008,60.012842,230,158156
141.101.76.52,36946,167.235.145.223,443,72,1459899,1459,41,9978,31,1449921,11.001787,72.040982,1108,161010
141.101.76.53,20880,167.235.145.223,443,27,16555,1058,18,8218,9,8337,5.00305,72.032967,912,925
141.101.76.62,26160,167.235.145.223,443,128,1090832,3199,60,5473,68,1085359,59.629356,0.106422,411418,81589069
141.101.76.62,40120,167.235.145.223,443,6,427,811,2,132,4,295,1.949825,29.549051,35,79
141.101.76.75,41666,167.235.145.223,443,147,1360264,1874,69,6038,78,1354226,18.116884,60.053138,804,180403
141.101.76.78,47558,167.235.145.223,443,228,2387153,2910,111,8845,117,2378308,46.54137,30.28791,2336,628186
141.101.76.81,28996,167.235.145.223,443,129,82275,913,86,42447,43,39828,2.784972,78.155914,4344,4076
141.101.76.84,63148,167.235.145.223,443,82,2764118,872,35,3178,47,2760940,2.347657,56.255357,451,392629
141.101.76.86,50134,167.235.145.223,443,138,1199954,3452,67,5906,71,1194048,72.121111,0.106271,444599,89887024
141.101.76.89,30414,167.235.145.223,443,147,1266925,1941,70,6158,77,1260767,19.378149,60.048996,820,167965
141.101.76.97,26768,167.235.145.223,443,135,1244934,2289,61,5510,74,1239424,24.994097,30.36301,1451,326561
141.101.76.100,17092,167.235.145.223,443,144,1305804,3593,69,6038,75,1299766,79.879464,0.102784,469956,101164850
141.101.76.106,59146,167.235.145.223,443,275,4721050,1766,124,10520,151,4710530,16.431977,63.822957,1318,590449
141.101.76.110,19594,167.235.145.223,443,130,997512,2904,63,5642,67,991870,45.895437,30.178922,1495,262930
141.101.76.114,45756,167.235.145.223,443,138,1284354,877,62,5576,76,1278778,2.428567,60.046206,742,170372
141.101.76.125,45182,167.235.145.223,443,140,1326656,1304,62,5576,78,1321080,8.136951,60.049863,742,175997
141.101.76.126,13470,167.235.145.223,443,6,427,2021,2,132,4,295,20.268918,29.974347,35,78
141.101.76.128,60654,167.235.145.223,443,148,1239830,2315,73,6356,75,1233474,25.377067,30.151527,1686,327273
141.101.76.130,14870,167.235.145.223,443,6,427,1787,2,132,4,295,16.703355,29.535872,35,79
141.101.76.137,42328,167.235.145.223,443,6,427,2135,2,132,4,295,22.751912,29.866863,35,79
141.101.76.142,64338,167.235.145.223,443,194,2131804,1773,89,7393,105,2124411,16.488583,60.048517,984,283025
141.101.76.146,58666,167.235.145.223,443,148,1507952,2508,66,5840,82,1502112,28.863205,30.142723,1549,398666
141.101.76.151,15180,167.235.145.223,443,7,493,2502,3,198,4,295,28.732994,29.80176,53,79
141.101.76.155,11182,167.235.145.223,443,133,1395521,3072,56,5209,77,1390312,53.627505,0.107416,387949,103545989
141.101.76.163,39224,167.235.145.223,443,141,1302626,3313,65,5803,76,1296823,65.627486,0.101653,456690,102058807
141.101.76.165,16258,167.235.145.223,443,200,4093765,578,113,24792,87,4068973,1.089779,79.201695,2504,410998
141.101.76.165,64198,167.235.145.223,443,66,40005,786,44,19625,22,20380,1.842507,78.02157,2012,2089
141.101.76.170,55206,167.235.145.223,443,152,1369645,2955,72,6265,80,1363380,47.623672,30.377775,1649,359046
141.101.76.176,40288,167.235.145.223,443,263,4876801,3282,114,9786,149,4867015,65.148656,3.119005,25100,12483506
141.101.76.178,64760,167.235.145.223,443,304,4951978,1420,146,11972,158,4940006,10.616912,63.657983,1504,620818
141.101.76.181,25884,167.235.145.223,443,201,2304010,3526,94,7723,107,2296287,76.543506,0.12238,504853,150108645
141.101.76.183,10770,167.235.145.223,443,51,31720,938,34,15822,17,15898,3.158114,74.551732,1697,1705
141.101.76.185,47112,167.235.145.223,443,242,4586183,2171,98,8730,144,4577453,23.125278,33.180761,2104,1103640
141.101.76.199,64546,167.235.145.223,443,298,6695818,1240,140,12914,158,6682904,7.436082,60.967778,1694,876909
141.101.76.201,28516,167.235.145.223,443,6,427,2388,2,132,4,295,26.259846,29.98182,35,78
141.101.76.202,26204,167.235.145.223,443,274,4491896,1076,127,10644,147,4481252,5.112876,63.217016,1346,567094
141.101.76.206,13922,167.235.145.223,443,191,2068192,2022,87,7132,104,2061060,20.282457,60.047562,950,274590
141.101.76.210,27784,167.235.145.223,443,288,5191863,2941,132,10974,156,5180889,47.169418,33.138943,2649,1250707
141.101.76.213,24524,167.235.145.223,443,246,4421974,1602,118,10719,128,4411255,13.424384,51.442595,1666,686008
141.101.76.214,58456,167.235.145.223,443,7,493,1316,3,198,4,295,8.315998,29.945695,52,78
141.101.76.216,43660,167.235.145.223,443,6,427,2514,2,132,4,295,28.925974,29.836826,35,79
141.101.76.224,20848,167.235.145.223,443,196,2122881,2786,91,7525,105,2115356,40.507087,30.279029,1988,558896
141.101.76.231,23910,167.235.145.223,443,6,427,1629,2,132,4,295,13.654813,29.827974,35,79
141.101.76.232,34854,167.235.145.223,443,114,71655,62,76,36458,38,35197,0.095422,78.026928,3737,3608
141.101.76.234,34102,167.235.145.223,443,42,26969,634,28,14000,14,12969,1.263527,78.012542,1435,1329
141.101.76.236,41244,167.235.145.223,443,105,1197611,950,64,23376,41,1174235,3.331119,78.022237,2396,120400
141.101.76.238,48650,167.235.145.223,443,292,5342759,3416,129,10776,163,5331983,71.15967,3.13816,27470,13592635
141.101.76.244,16704,167.235.145.223,443,141,4590931,1850,68,8249,73,4582682,17.634009,60.00998,1099,610922
141.101.76.247,54468,167.235.145.223,443,64,2051729,860,27,2583,37,2049146,2.263229,60.014831,344,273151
141.101.76.249,60976,167.235.145.223,443,6,427,1273,2,132,4,295,7.785111,29.935758,35,78
141.101.76.254,39250,167.235.145.223,443,158,1448419,2615,77,6620,81,1441799,31.382139,30.186466,1754,382104
141.101.77.6,38506,167.235.145.223,443,80,2315013,1018,38,3376,42,2311637,4.504904,60.015032,450,308141
141.101.77.11,38564,167.235.145.223,443,6,427,1427,2,132,4,295,10.747395,29.853467,35,79
141.101.77.14,24722,167.235.145.223,443,6,427,1693,2,132,4,295,14.613897,29.629535,35,79
141.101.77.15,39620,167.235.145.223,443,140,1224179,3341,67,5906,73,1218273,67.053114,0.102772,459736,94833067
141.101.77.20,49798,167.235.145.223,443,42,26126,844,28,13148,14,12978,2.183095,80.509007,1306,1289
141.101.77.20,62648,167.235.145.223,443,42,25862,771,28,12892,14,12970,1.759598,78.462957,1314,1322
141.101.77.22,46912,167.235.145.223,443,187,1390512,808,100,19109,87,1371403,1.938664,78.074234,1958,140522
141.101.77.24,19326,167.235.145.223,443,82,2346415,1415,41,3574,41,2342841,10.522844,60.017036,476,312290
141.101.77.26,26076,167.235.145.223,443,271,4310839,3182,135,11172,136,4299667,59.11612,3.311068,26993,10388592
141.101.77.27,62900,167.235.145.223,443,223,3593648,2828,111,9707,112,3583941,41.623412,28.991618,2678,988959
141.101.77.30,20162,167.235.145.223,443,159,1276656,3024,77,6566,82,1270090,52.068775,30.403336,1727,334197
141.101.77.34,62602,167.235.145.223,443,155,4954951,2375,75,6561,80,4948390,26.029353,36.351063,1443,1089022
141.101.77.39,61042,167.235.145.223,443,6,427,1983,2,132,4,295,19.806519,29.696715,35,79
141.101.77.45,29572,167.235.145.223,443,132,83621,931,88,42850,44,40771,3.061269,79.361138,4319,4109
141.101.77.47,32550,167.235.145.223,443,7,493,2157,3,198,4,295,22.990399,29.768512,53,79
141.101.77.52,13164,167.235.145.223,443,253,4351822,3541,114,9786,139,4342036,77.121286,3.254924,24052,10671919
141.101.77.58,41244,167.235.145.223,443,6,427,866,2,132,4,295,2.288292,29.956193,35,78
141.101.77.63,47018,167.235.145.223,443,311,5012701,2358,159,13180,152,4999521,25.858901,30.517026,3455,1310618
141.101.77.66,14120,167.235.145.223,443,6,427,1271,2,132,4,295,7.778414,29.732909,35,79
141.101.96.11,61530,167.235.145.223,443,205,2385523,3383,86,7084,119,2378439,68.750105,0.190748,297104,99752091
141.101.96.17,60196,167.235.145.223,443,6,427,914,2,132,4,295,2.79542,29.668019,35,79
141.101.96.37,10390,167.235.145.223,443,6,427,1709,2,132,4,295,14.926465,29.873383,35,79
141.101.96.40,38268,167.235.145.223,443,42,25163,898,28,12180,14,12983,2.615183,78.055111,1248,1330
141.101.96.50,28656,167.235.145.223,443,218,2386382,2894,86,7084,132,2379298,44.738009,30.467794,1860,624737
141.101.96.85,60746,167.235.145.223,443,216,2223527,3011,91,7414,125,2216113,50.745119,30.383376,1952,583506
141.101.96.87,36962,167.235.145.223,443,237,2330368,3256,111,8734,126,2321634,63.288006,0.188576,370524,98491175
141.101.96.94,64402,167.235.145.223,443,215,2316855,3611,93,7546,122,2309309,80.758495,0.196729,306858,93908229
141.101.96.106,43062,167.235.145.223,443,237,2426828,1345,105,8338,132,2418490,8.790639,60.072039,1110,322078
141.101.96.110,22364,167.235.145.223,443,241,2779636,2417,111,8734,130,2770902,26.733655,30.268646,2308,732349
141.101.96.127,35820,167.235.145.223,443,193,2122572,2771,81,6754,112,2115818,38.747796,30.425775,1775,556322
141.101.96.142,63544,167.235.145.223,443,231,2330003,908,106,8404,125,2321599,2.714939,60.072651,1119,309172
141.101.96.152,56012,167.235.145.223,443,6,427,2435,2,132,4,295,27.204514,29.569687,35,79
141.101.96.163,26780,167.235.145.223,443,217,2133211,1699,97,7810,120,2125401,14.714386,60.068968,1040,283061
141.101.96.174,60854,167.235.145.223,443,185,2082853,3136,85,7018,100,2075835,56.736181,0.134151,418513,123790951
141.101.96.177,56186,167.235.145.223,443,199,2068739,2051,92,7480,107,2061259,20.734054,60.049537,996,274607
141.101.96.220,16844,167.235.145.223,443,216,2304889,3504,97,7810,119,2297079,74.733638,0.164094,380757,111988445
141.101.96.233,21114,167.235.145.223,443,6,427,856,2,132,4,295,2.241354,29.809923,35,79
141.101.96.240,12298,167.235.145.223,443,7,493,2059,3,198,4,295,20.90016,29.88741,52,78
141.101.96.242,20782,167.235.145.223,443,6,427,1006,2,132,4,295,4.235586,29.911566,35,78
141.101.96.252,39652,167.235.145.223,443,6,427,1362,2,132,4,295,9.010384,29.757115,35,79
141.101.96.253,23824,167.235.145.223,443,199,1770394,2646,91,7414,108,1762980,32.836122,30.188784,1964,467188
141.101.98.91,52912,167.235.145.223,443,335,4724772,1899,153,12196,182,4712576,18.649101,61.007317,1599,617968
141.101.98.95,33026,167.235.145.223,443,7,493,1590,3,198,4,295,13.199654,29.957773,52,78
141.101.98.103,31014,167.235.145.223,443,6,427,556,2,132,4,295,1.040655,29.966421,35,78
141.101.98.106,22980,167.235.145.223,443,42,26170,895,28,13202,14,12968,2.613275,78.044715,1353,1329
141.101.98.133,16506,167.235.145.223,443,372,4956228,1558,181,14044,191,4942184,12.616276,60.958104,1843,648600
141.101.98.151,34208,167.235.145.223,443,328,4495296,1184,149,11932,179,4483364,6.60684,60.875697,1568,589182
141.101.98.158,37944,167.235.145.223,443,42,23538,756,28,10570,14,12968,1.70344,78.153496,1081,1327
141.101.98.188,59408,167.235.145.223,443,6,427,2312,2,132,4,295,25.328457,29.995622,35,78
141.101.98.214,48516,167.235.145.223,443,42,26857,645,28,13888,14,12969,1.30123,78.097992,1422,1328
141.101.98.217,31538,167.235.145.223,443,327,4242063,2715,157,12460,170,4229603,36.651058,31.333415,3181,1079895
141.101.98.229,41232,167.235.145.223,443,42,26324,328,28,13356,14,12968,0.550763,78.096708,1368,1328
141.101.98.234,62362,167.235.145.223,443,317,4590968,2265,139,11272,178,4579696,24.629538,31.216585,2888,1173657
141.101.99.14,44766,167.235.145.223,443,302,4354891,3575,130,10678,172,4344213,78.680734,1.89296,45127,18359449
141.101.99.18,32690,167.235.145.223,443,323,4838427,3094,140,11338,183,4827089,54.657437,1.534376,59114,25167698
141.101.99.30,31478,167.235.145.223,443,7,493,1218,3,198,4,295,7.135496,29.993744,52,78
141.101.99.109,49374,167.235.145.223,443,352,5195924,2970,163,12856,189,5183068,48.67047,31.472024,3267,1317504
141.101.99.118,65170,167.235.145.223,443,377,4076625,2843,169,13252,208,4063373,42.652519,31.469258,3368,1032975
141.101.99.138,58290,167.235.145.223,443,42,24490,619,28,11522,14,12968,1.234057,78.107298,1180,1328
141.101.99.142,24144,167.235.145.223,443,371,5963650,3459,158,12966,213,5950684,72.674435,1.841383,56331,25853107
141.101.99.147,58284,167.235.145.223,443,327,4314371,3217,156,12394,171,4301977,60.654961,1.651685,60030,20836791
141.101.99.150,11852,167.235.145.223,443,339,4881653,3334,154,12262,185,4869391,66.663519,1.720346,57021,22643775
141.101.99.185,39396,167.235.145.223,443,352,4972925,2595,165,12988,187,4959937,30.697089,31.190856,3331,1272151
141.101.99.192,14820,167.235.145.223,443,42,23034,638,28,10066,14,12968,1.278856,79.185618,1016,1310
141.101.99.196,33762,167.235.145.223,443,320,4121080,362,152,12130,168,4108950,0.619022,60.788716,1596,540751
141.101.99.210,60954,167.235.145.223,443,6,427,1932,2,132,4,295,19.267824,29.967099,35,78
141.101.104.71,46328,167.235.145.223,443,142,1239414,2219,66,5874,76,1233540,23.693707,30.498677,1540,323565
141.101.104.73,46726,167.235.145.223,443,127,1090771,3202,60,5478,67,1085293,59.729628,0.10308,425145,84229181
141.101.104.74,26510,167.235.145.223,443,141,4056077,1514,73,6429,68,4049648,11.813006,59.905022,858,540809
141.101.104.84,22142,167.235.145.223,443,295,5342958,3417,132,10974,163,5331984,71.172647,0.5797,151443,73582666
141.101.104.87,52928,167.235.145.223,443,153,1448069,2570,71,6204,82,1441865,29.709606,30.219902,1642,381699
141.101.104.90,10252,167.235.145.223,443,135,1166644,2706,63,5676,72,1160968,35.703853,30.110536,1508,308454
